qid	docid	GPT-4o	Mistral-Small-Instruct-2409-Q6	Qwen2.5-14B-Instruct-Q8	Meta-Llama-3.1-8B-Instruct-Q8	Gemma-2-9B-it-Q8	Human	LLM_Majority	type
94	4tWD9GFjVuLsfMCGFCAy7j_1020	1	3	1	2	2	2	1	topical
83	3wKipEuriEyRveEQ6yMFYz_1140	0	0	1	0	2	0	0	topical
108	6Ic3J5p6yE9mV9CGm46Eaf_1020	0	0	0	0	0	0	0	known-item
78	1fSmz2zOtWfB725xEBVTLt_720	0	0	0	0	0	0	0	topical
88	3sRvf9SVf9jBcLG59uQJYK_1800	1	1	2	0	2	0	1	topical
62	6U098DfLOTcokMooU3JKre_2100	3	3	3	3	3	3	3	topical
99	5dlbK8SIXXV8iRpyk2ylQe_900	0	0	0	0	0	2	0	known-item
90	2lHXYbede31Omk77ZxNQY1_1740	0	0	1	0	1	0	0	topical
84	2WVhZnD3KqnqUpILRF7Uhs_960	0	0	0	0	0	0	0	topical
78	6WZoesTdYZQ3nOwTrNSIj2_840	1	2	1	1	2	1	1	topical
75	4wNYQwP6tzMwPYyHKB4GhE_0	0	0	2	3	2	0	0	topical
69	4Igx4MASwIdrAjJVO3I5cz_180	1	1	2	2	1	1	1	topical
81	36oCbTox52CckACvEhIvCy_240	3	1	1	3	2	0	1	topical
71	6Y1Oyc1yW4n6oSWVhEm76S_540	3	2	3	3	2	3	3	topical
83	3R6Nrd9uSLXoJMN8J0MAjg_300	0	0	1	0	1	0	0	topical
99	2wkC50EsLeX2SSGIQoSwin_180	0	0	0	0	0	0	0	known-item
98	5ztr5QO4qnvTwIeZmgZS1n_120	1	1	2	0	1	0	1	topical
68	50jNNPyrjWH38kLqecJcfo_120	0	0	0	0	1	0	0	topical
77	0fv2H0o1PZ9QIJ0GnngBuE_1260	2	2	2	3	2	1	2	topical
79	2oh58Czr2XIFWhxnZhcj2G_240	0	0	1	0	1	0	0	topical
71	6XOWYiBSIihTeiiqDCCY8E_420	3	3	3	3	3	2	3	topical
101	3enEDA9d1BboUdf9KSZvZE_1980	0	0	0	0	0	0	0	known-item
91	0mj1Rp5maXIVWAHn86YcvI_780	2	3	3	3	1	1	3	topical
99	03szt0PqnXzOrnfDgOQ6St_120	0	0	0	0	0	0	0	known-item
81	60T4EGFQ1VYNYUxXDcAFKT_1560	2	1	2	3	2	0	2	topical
68	67CSgubKXibFf659UV7L6H_840	1	1	1	2	2	0	1	topical
89	6RowNcjHvqmkODGZlhDuAL_4020	1	1	2	0	1	0	1	topical
67	0ingFSXpE7WHkWY1FGcsdB_1200	0	0	0	0	0	0	0	topical
68	3gzdwNRKNJL9rQmudXrNGw_300	1	1	1	2	0	0	1	topical
76	06R6wOX92B5jqgOlpWsdi7_1260	0	0	0	0	0	0	0	topical
105	6Us7IMzLOba4ac1SzrkaPy_2880	1	1	1	0	3	0	1	known-item
63	1FjObGfgg69pZsAvzon7HC_1200	1	1	2	3	1	0	1	topical
75	11pkn7q05YDjCjx8u36ayU_1800	1	1	3	3	2	0	1	topical
101	0QgNWKrAVRuTHPZCj0ducC_2040	0	0	0	0	0	0	0	known-item
83	2Ty7e8k93WzLMjQ858KSq5_0	1	0	1	1	1	0	1	topical
75	6JEZ9BdHtSdXTJEbGAEVyQ_480	1	0	2	3	2	0	2	topical
93	21UorNzV8P1MHL9iVvmnJk_360	2	2	2	0	1	0	2	topical
84	3Ulq2WojuMk2SiY78ckUWW_1080	0	0	1	0	0	0	0	topical
87	3Q2iWNbEPXR5UmzTiLDvP3_1080	0	1	1	2	1	0	1	topical
75	6mMj2Y8dmdqW3LJmMzGNGs_60	1	1	3	3	3	0	3	topical
79	4uTdBGbSXiyd8REeGG4LV5_3180	2	3	2	1	2	1	2	topical
67	2Aa1IPAGA0UloCHYrJIATr_2580	0	2	0	2	1	0	0	topical
73	0XdjMO3aESnfnoq3v70Ho0_720	3	3	3	3	3	1	3	topical
78	1VBjpzylJoNerKGC6tl6SJ_60	1	1	1	2	1	0	1	topical
72	6VTRg1Hm8aRnJGMZLHab9P_3900	2	2	2	2	1	0	2	topical
86	48RaFdCbGYQbqqdNarQXmu_720	0	0	0	0	0	0	0	topical
60	3X55Nk7kJCmb2IQ6woZE6H_120	1	1	2	2	1	0	1	topical
86	1ABTcUYVjAuld2GfN0z96k_3480	0	1	2	3	1	0	1	topical
64	4JtC3rMdkKHLCeauqHpVEq_1080	1	2	2	3	2	0	2	topical
99	5zqtlfFIo63lbjJYKSLlvR_780	0	0	0	0	0	0	0	known-item
94	1C8Uz0AUrGz6eghAI49KIC_1740	0	0	0	0	0	0	0	topical
61	2XXSeW11lyVHyMqBvjDpAw_1140	1	0	1	0	0	0	0	topical
59	0Zog5rnH42oCgnuaAUDMfW_480	0	0	0	0	0	0	0	topical
78	4YUn73KviCHAO623HrgzJ9_60	3	2	2	3	2	1	2	topical
84	3Ulq2WojuMk2SiY78ckUWW_60	0	0	0	0	0	0	0	topical
105	6Us7IMzLOba4ac1SzrkaPy_1560	2	1	2	3	2	0	2	known-item
83	1ZXSaLXDuyLZXgfXrgPHky_0	0	0	1	3	2	0	0	topical
75	2IgfTLjkNofgI6wqWgqmB8_2580	0	0	2	0	1	0	0	topical
69	2kT5aHRUfLrLhv4ALrIZGP_540	1	1	1	0	1	0	1	topical
70	1aBg7QmLG9T7jOCUXDRgHc_480	3	2	3	2	2	1	2	topical
96	5dPkVX3sLwcLA1zJ4nafeO_1200	0	0	1	1	1	0	1	topical
74	2Ra3Jp4yCLcwlxSeUiODRd_660	0	1	1	0	1	0	1	topical
61	3ZpMKqsT2AgxiBwq6XzoSY_300	1	3	2	2	2	0	2	topical
59	71fqaZgbktuPcD8Ls4z9Gy_2460	0	0	0	0	0	0	0	topical
74	0FZatU6DK6o21oghZoUU3H_180	1	1	2	3	1	0	1	topical
86	1IfjqBd8UQMcQS1lqFSe5P_1140	3	3	2	3	2	0	3	topical
94	5uGX9CysLARH0fJqB3Jn0I_2520	0	0	0	0	0	0	0	topical
79	6ctEs9iStcgMvU9l39IF1Q_1560	2	1	2	2	1	0	2	topical
74	3W1ezoyfDng3ko1uUGjyZh_120	0	2	1	2	2	2	2	topical
108	5tTHEQUuVPqKukb1V6oczQ_1380	1	2	2	0	2	0	2	known-item
90	0uTyVZBIwKPaK01CytisB7_1560	2	2	2	3	2	0	2	topical
81	1aJHUdFHAQLeAAq51tHBHX_0	3	3	2	3	2	0	3	topical
61	0z9RCfYRhZRKewSh7N0ZEj_840	1	1	1	2	2	1	1	topical
87	4AK7lDNKZrDdAKrEBdWfok_2460	0	1	1	0	1	0	1	topical
68	3gzdwNRKNJL9rQmudXrNGw_2220	1	1	2	2	2	0	2	topical
64	5QfrGDj1oRTYTArrBzqWHq_360	0	0	0	0	0	0	0	topical
62	6DKkXQlTPwnTWvP8CW6E6J_1740	0	0	0	2	1	0	0	topical
99	6xEsGoj7xoPgwQAcCdneNO_660	0	0	0	0	0	0	0	known-item
59	5yoNKJXw1fkZ9hqiscI7Qq_2580	0	0	0	0	0	0	0	topical
93	3v3HAk4jgYJT5uwVXTWNtF_180	1	1	2	0	1	0	1	topical
61	6ktuej86SXkFcjp2H5CwBA_1200	0	0	0	0	1	0	0	topical
64	3DtDTPIPFdrBi2njWPIC7E_240	0	0	1	0	1	0	0	topical
106	02KUrJYmgBJL9UvmP2HiXw_540	3	3	3	3	3	1	3	known-item
73	1UNCbvvn17oXWacow4rvHA_240	2	2	2	2	1	0	2	topical
101	2vFcJodzEqxlwWsFsJijGY_1740	0	0	0	0	0	0	0	known-item
89	6K1eEUlh2buOKiu4scZHHh_660	1	1	2	0	1	0	1	topical
74	19vUnq8N5AGPuQ6V6JueVp_180	2	3	3	3	3	1	3	topical
63	0my7iOMW07Evu7DxJS5Bgb_1560	0	0	0	0	0	0	0	topical
96	1ycxIleboRQkKypmr1TwA4_420	0	0	0	0	0	0	0	topical
84	5RPAQAcjyaMjC0cXFCMZHg_660	0	0	0	0	1	0	0	topical
80	4JAiP6k3PRv3NTPfzEhO4h_1320	0	0	1	0	1	0	0	topical
66	7Lsy31xJXsIAYZ7v3hUQSK_1680	0	0	2	0	1	0	0	topical
90	2zZabxIryUryJP9dKqmtM0_1800	2	3	3	3	2	2	3	topical
71	6QngKyASfiitpSY8QtLDuL_1020	1	2	2	2	1	1	2	topical
94	2mDjiHE7tvC9Xs0FmshleH_3300	1	1	1	1	1	1	1	topical
83	2px92E2jBA7568zMJLUvNq_0	0	1	1	3	2	0	1	topical
75	6JEZ9BdHtSdXTJEbGAEVyQ_1800	1	0	2	0	2	0	0	topical
106	3LWEVRWNlwqPBDzYRPfAcf_1380	1	1	2	2	2	1	2	known-item
93	3rypTlNqCwm3QXNzkVvA0M_900	3	2	2	0	2	1	2	topical
65	3ygjApg7XtqUMJyfwS1vnc_1620	1	1	2	3	2	0	1	topical
59	3PYMu7FSKMVja9TyWg3blc_1860	0	0	0	0	0	0	0	topical
102	6bj6vXqyDqFYpMEV0hNjlb_240	0	0	0	0	0	0	0	known-item
93	2rDQmcvcl0C0ZBH4dtGqRr_120	2	1	2	3	2	0	2	topical
88	03w6s2Zxwprnj40CTKlAhC_2040	3	3	3	3	3	0	3	topical
72	71kJQ9TwWrpk3FGW4FZD9a_60	1	1	1	3	1	0	1	topical
60	2FkaMxYjOuOXTVxpaZmT0L_1500	1	0	2	2	1	0	2	topical
81	3ZyNdDjhTxsQGe6VuIWrCJ_600	0	0	1	3	1	0	0	topical
91	4wx03R9L6rIunZJMKT1TZ7_420	0	2	0	3	2	0	0	topical
106	4oWl4I5wr0FozieHwBdG5t_2880	1	2	2	2	2	1	2	known-item
90	4meO7PqsbXuJPvXXyUPDEx_2820	3	3	3	3	3	3	3	topical
82	2OxYRx3WYOvsUhF78Aykcj_2520	3	3	3	3	3	0	3	topical
81	0b0z84tpuTvex6wYOJP3Vw_240	0	0	0	0	0	0	0	topical
64	0vWHHoje7KE9xfHQeVCF4a_720	2	3	2	3	2	1	2	topical
86	4bXFemlYX4viayzecBkGcC_1560	0	0	0	0	0	0	0	topical
104	3AkakkHFEaIIut0NHUCnDt_2520	0	0	0	0	0	0	0	known-item
59	24HspyQGrpK4ldqDw835iG_2040	0	0	0	0	0	0	0	topical
67	6cwPvTbbDdeKZMIvwOlLXy_1020	0	1	1	0	0	0	0	topical
79	3V3p09jHitKi0ma5QU2c29_600	1	0	1	0	1	0	1	topical
63	6S6eXaLsdjiJiZU6lIk1c8_180	0	0	0	0	0	0	0	topical
96	0d8kng3LaAacYCqFAZe91v_780	2	2	2	2	1	0	2	topical
62	6WVbzb1MIYhVZpS46sk23B_2880	2	3	3	3	3	3	3	topical
99	0e58dM9NoPrJsOIjU6dIGV_2760	0	0	0	0	1	0	0	known-item
103	14b3TRXQeiVG5RW0xkYKny_480	0	0	0	0	0	0	0	known-item
90	47W94eFvooyQzixN35zqkv_3780	1	1	2	3	2	2	1	topical
94	5QypjdqZumeVwrZw6zKYV6_1020	0	0	0	0	1	0	0	topical
67	2HSz7NaaTyt7AGkumtNDcD_420	3	3	2	3	2	0	3	topical
93	6UIizttGCA9V4v7agPPROq_1080	2	1	2	3	2	0	2	topical
83	0tYPlKKSEv3TXaLxjkey4K_0	1	0	1	2	1	0	1	topical
107	6WI9cypACJK5stR9kpAid8_1260	1	1	1	0	0	0	1	known-item
65	5rZyt2hXh2WVNErIONEO7f_3240	0	0	0	0	1	0	0	topical
66	1tI1e1AOikbiKPckZ8bdmL_3480	1	1	2	0	2	0	1	topical
94	1abOBkV8sC3zKiZ9B3awQ3_60	0	1	1	0	1	0	1	topical
64	3foOZkKiR93FWqbTOgcv8w_2220	0	0	0	0	0	0	0	topical
66	0fn1NGhatIboaoxZDTUCzh_300	2	2	2	0	2	0	2	topical
82	1syOW5Rri0IuMWl9VEwbyS_480	3	2	2	0	2	0	2	topical
75	2WjWGWOwbyJNgcEJ0eMS3k_180	2	2	2	3	2	0	2	topical
71	3OhTxFZonlo9NYSQS4tevT_240	3	2	3	3	2	3	3	topical
101	3iouzin2eA14HUjxI8ITDY_4140	0	0	0	0	0	0	0	known-item
90	4f2wJMzV0BoON9PXb70bhU_1620	0	0	0	0	0	0	0	topical
63	1MVJGbnA04pn6QyF5AoTj3_840	0	0	0	0	0	0	0	topical
78	1fSmz2zOtWfB725xEBVTLt_2220	2	1	2	2	1	1	2	topical
74	40eyKJ3Pt1Aldl6btbW9fy_360	0	0	1	1	1	0	1	topical
63	38u2jQpWI605kDkLW83kj8_2820	2	1	2	2	2	0	2	topical
101	7gyVOPhFnJYHDCU7RXhefD_60	0	0	0	0	0	0	0	known-item
97	6JSyRTF2Of18p3MtKND46s_360	3	2	3	3	2	0	3	topical
64	39MWlbwszocBtU1ENDYZUs_2820	1	1	2	2	1	1	1	topical
75	53q6E2tjf3P6e03CUTy8Xl_360	1	0	2	3	1	0	1	topical
94	5QypjdqZumeVwrZw6zKYV6_180	2	2	1	2	2	1	2	topical
73	6xdp4oe7wYtgg2ny6AVCS4_420	3	3	2	3	3	1	3	topical
81	3JkTFSVdAwDWPrHERCSjlK_3480	0	0	1	0	1	0	0	topical
93	72ZSOjkXHBjV3pGl716y4F_3840	3	2	3	1	2	1	3	topical
78	1ZOIp1qqW1ErqqzfMUL9qK_1260	3	3	2	2	2	0	2	topical
76	0z4wg4iB5TvoPeRsgOdguq_1860	0	0	0	0	0	0	0	topical
87	3lNTXDznqMW0jg3yulGIlr_180	1	2	1	2	2	0	2	topical
65	3sTaG50TO1mE1JDi1hhdjt_1800	2	2	2	3	2	1	2	topical
89	3ynOH2tLglogZFGi6vNIgZ_3240	3	3	2	0	2	3	3	topical
66	4ih1lttnDC6o4JESvq2PyW_780	3	2	2	0	2	0	2	topical
61	5MxegEChLoabK8EOKDIXae_180	0	0	0	0	0	0	0	topical
101	5FD2q3xUdZpTKbTbKRtUaC_180	0	1	1	2	1	0	1	known-item
62	4lJ5nub8aaThQx7GN7o4nI_300	3	3	3	3	3	3	3	topical
63	1v38FeBs0KBFeN4Gpbqo7j_2160	0	0	0	0	0	0	0	topical
82	5ZQEuXymD5zqbZjaOtBxJE_2040	1	0	1	3	1	0	1	topical
83	4TeUa8r0X2oQsM6LXRT8nC_60	0	0	0	0	0	0	0	topical
106	02KUrJYmgBJL9UvmP2HiXw_1620	2	1	2	3	2	0	2	known-item
77	2XtmPo61V5f8TgZbNSi9z3_420	1	2	2	2	2	0	2	topical
59	3aQs8MhAwFkNHfETegdHRv_2040	0	0	0	1	0	0	0	topical
98	70bJ03KHczSvnbdFJtrBXM_1920	1	0	2	0	1	0	0	topical
87	6sSHT9DduD6vdCy1eVL0kq_3960	2	2	2	0	2	0	2	topical
73	0e6xpbsfeuxX2mrtaAQRoZ_2100	1	1	1	0	1	1	1	topical
69	5FhGo1f4AnLWn2y1RrOlkt_2400	2	1	2	1	1	0	1	topical
96	5EorewK9KvOvxhKYUivgBM_540	0	0	1	0	1	0	0	topical
74	2pnp4Z2bhIK4AQ0pBOfeKg_2940	0	1	1	1	1	0	1	topical
81	5z06FSaQGppOhbprIpofx3_1980	0	0	1	0	1	0	0	topical
85	1JxZ3rYg3prQpQMTMaNRP9_1260	3	2	2	3	2	1	2	topical
87	6p9apczmND7HnLOFr29KPZ_1080	0	0	1	0	1	0	0	topical
95	01rL0UCbdrohXTQzEarXyl_120	0	3	1	0	2	0	0	topical
92	7gxz0HJ6C6d58uWspApP9e_960	1	1	1	1	1	0	1	topical
65	3TSJSmzxqzgXlPHlWESPbD_1020	3	1	1	3	1	0	1	topical
99	61p4TUdIxAeZiiIJmdVdla_1260	0	0	0	0	0	0	0	known-item
76	2Pdk5EvDNKuFGjVgiEOLR2_180	0	0	0	0	0	0	0	topical
84	77ItIrBr63zk7VjmqePse0_1860	1	2	1	2	1	0	1	topical
78	4ahWJPZAUBzz49GZ7Xm22L_360	3	3	3	0	2	0	3	topical
78	4uipEpQSGtAME3uy8knfsN_2760	2	2	2	2	2	0	2	topical
83	2RhaTVY26E1eRLJUJbPJ55_0	1	0	0	0	1	0	0	topical
106	5K0u0PKAYS0DYC42sRUEmZ_240	0	0	0	0	0	0	0	known-item
97	74UWbYFxiLqLZSWjPWCwdj_60	2	0	1	0	2	0	0	topical
81	3yXQi1ITieZWRnjwaWdmg4_1080	3	3	2	3	2	0	3	topical
91	4jkzRGLhQB92OY93PDgrGI_240	0	1	0	1	1	0	1	topical
75	07FXBB2BuQDeXgv79xSZii_1980	0	0	0	0	0	0	0	topical
83	4JRQ8b8R5ptv4hClCR4z7d_0	1	0	1	0	0	0	0	topical
96	3FB4xjeUtiPNmPFnnwZIvz_1860	2	2	2	1	1	0	2	topical
78	6LwvpmGUPZBwLcLMjsdGtu_3060	3	3	2	3	2	1	3	topical
97	47c4BEWg93TBxQr9o31BJX_1740	2	1	2	0	1	0	2	topical
75	43YRz8jUPigYxxTQzKUgpL_1200	3	3	3	3	3	0	3	topical
104	4jgMOi54HJl8AIYzZBRuQZ_600	1	0	1	0	1	0	1	known-item
90	3tZe8TX1eG1LAoyPcL9rFx_780	0	0	1	0	1	0	0	topical
60	5SafYaVze6cDglXFpvBYdA_1080	0	0	0	0	0	0	0	topical
66	0MyvI2GG3Y05ycD7ad23u3_180	0	0	0	0	2	0	0	topical
62	54lAwhrO7RSN3Cjg17kGHx_180	0	0	0	0	0	0	0	topical
60	5QZNb5RPyKWS4XCyQNySrM_1020	1	0	0	0	0	0	0	topical
94	4xS1C8t0yehKi4tkmxXeJZ_2400	3	3	3	0	2	0	3	topical
67	1InQhCFpyacdoB1gs46a3D_1980	3	2	2	3	2	3	2	topical
91	0LrmvY6YubxNG19KCw80cp_1200	0	1	1	0	0	0	0	topical
95	6ew4ejoVnxVVglTFC2GLUj_60	0	1	0	0	1	0	0	topical
107	2841i3iOMjPp06qRfOsoVu_480	1	1	2	0	1	0	1	known-item
80	7IYaMXfYy1ENe8QHBxQO9L_3180	2	1	2	1	2	0	2	topical
63	21A84xVNQdA7168ywHULOo_900	2	2	2	1	2	0	2	topical
88	6IADYRU5Ats9bl0L2maRIk_180	1	1	1	0	1	0	1	topical
77	65zMnLl54JZDSWenDsesRw_2220	0	0	0	1	1	0	0	topical
83	5uGX9CysLARH0fJqB3Jn0I_2520	0	0	0	0	0	0	0	topical
84	77ItIrBr63zk7VjmqePse0_240	2	2	2	2	1	0	2	topical
72	6fbM8MkTxW5D1uxBqp96zh_1800	3	2	2	2	2	0	2	topical
82	4jsSkU9te5D3syO3DGPIpj_1980	2	3	3	3	3	1	3	topical
93	7o8tMTTnjzmSPWpsIOwMg4_120	1	0	2	3	1	0	1	topical
74	2iVGgh2QxTJPo4ZNHBugdb_3540	1	2	2	3	1	0	2	topical
88	33ZXG3NI1zvoIhCJZsGEkr_720	3	3	3	3	3	2	3	topical
95	79cFoPsHKHkhcWMKgyDgCs_300	2	3	2	0	2	0	2	topical
92	61rPGB6K7Y63X0Jf8lr7sU_840	0	0	0	0	0	0	0	topical
93	6EhwanFB4CHG4q8jDXpPe7_540	2	2	2	2	1	0	2	topical
82	7LjDvgpI679LAe4h48ReEf_180	3	3	2	3	3	0	3	topical
66	6lbbPmZkoKBIT71wLk0lkX_1620	3	2	2	2	2	0	2	topical
62	3tbn2i3D8HxhumZQQRkjJm_900	2	2	2	3	3	3	2	topical
64	5qIrwQE05XqngQ3NyUR3Xu_1740	0	1	2	2	1	0	2	topical
99	7JsWdVAr5PbhtWE6aZfwNc_1680	0	0	1	0	1	0	0	known-item
107	5GfQaE96VTV3K1e9PgeuG6_60	0	0	0	0	0	0	0	known-item
60	23CiNRp9pligLbBLwXI2uB_540	2	2	1	0	2	0	2	topical
103	0HmOccEVmRxKbzaLwnZuzm_540	3	2	2	3	2	2	2	known-item
94	5eZ2PyaKourqnkYj7ungUR_3300	1	3	0	2	1	0	1	topical
93	0LW1Nb9sADI466PQDYyR6k_540	0	0	1	0	1	0	0	topical
102	5Y45G7eThm9xArDxpIV9Kf_360	3	2	2	0	2	3	2	known-item
68	3gzdwNRKNJL9rQmudXrNGw_2700	2	2	2	3	2	0	2	topical
70	0EiUu4Clwk1TkKsoXvH7lZ_420	3	2	2	2	1	0	2	topical
104	29ziTIQASgdx1KOKYKqcWb_120	0	0	0	0	1	0	0	known-item
108	3kVXxzCbayRUCJUmpuPPMt_0	0	0	1	0	0	1	0	known-item
84	48HeCqofsWssinDe3vGYFU_2220	0	0	1	1	1	0	1	topical
83	4OTWef7yWPfLutVePrIKM7_240	0	0	0	0	0	0	0	topical
83	4qUswsAHwpyFa1uADAa5gi_0	1	0	0	0	1	0	0	topical
61	4Ny6TNNYl6239WzRy8oDSH_60	0	0	2	0	2	0	0	topical
96	53lEXTZSMBVCDcCWHcMoHf_2280	0	0	1	0	0	0	0	topical
99	4ygvlzaok8S9eXUJ6NxS0m_1620	0	0	0	0	0	0	0	known-item
89	2apClatCHHhscRL5wIykS4_300	0	1	1	0	1	0	1	topical
89	6GlgSTYRUBWmDOnDvlKe8k_180	1	2	2	3	2	0	2	topical
91	5NXbMUHCW85CfLsaMc1rnX_540	0	0	1	0	1	0	0	topical
94	2jtdbFsMOTgWAvg8knaRyI_0	0	0	0	0	0	0	0	topical
71	75gLM060xuMa8LNkqIuveL_1740	2	0	2	0	2	0	2	topical
71	0AosOOrnAM4mqA8DXGHjvq_180	0	0	1	0	1	0	0	topical
81	3EF5LiaUaJRMxkq8f5QdIQ_1380	1	0	1	0	0	0	0	topical
63	1vveJ8eRCvQ3OWlfuzRaWW_1020	2	1	2	1	2	0	2	topical
87	7kmolvyUKLL9uer0e15Mno_2700	1	1	3	0	1	0	1	topical
79	5SU2pubxcY4cj7w5tEmfMu_1080	2	2	2	3	2	0	2	topical
84	5RSo7wGxzghl0NzNcIHALi_360	0	0	0	0	0	0	0	topical
85	38pI5wkipuBunOhtCXqtGX_60	2	3	2	2	2	0	2	topical
99	5dlbK8SIXXV8iRpyk2ylQe_480	0	0	0	0	0	2	0	known-item
77	7cJoriHxtF8Qc4JgWmJSOw_2460	2	2	2	2	1	0	2	topical
82	0Rrhten1u424fwzAxWgI6F_1320	2	1	2	3	2	0	2	topical
72	6VTRg1Hm8aRnJGMZLHab9P_540	2	2	2	2	1	0	2	topical
85	202CwiiH47INzEqQU0OgRo_60	3	3	3	2	3	0	3	topical
83	3AbPL4eSPmrMEczfKt0EqD_0	2	3	3	3	3	1	3	topical
66	3hXcf8JOqKbExRzQC7J8WD_1380	0	0	1	0	2	0	0	topical
90	6iQy4fIPLYKlhKXNq5498k_240	0	1	1	0	1	0	1	topical
86	3XCgJTBkeEXazQl9RLYZoK_1680	2	2	2	3	2	0	2	topical
63	2x6WYTqsOuHrpSzqkTi6Xz_3720	0	0	0	0	0	0	0	topical
91	7F90JqqYskSAhoWNZrVPRz_1380	2	2	3	3	2	1	2	topical
83	1V8LwBJcPMsNtQOeKu1QLf_240	0	1	0	0	1	0	0	topical
104	4jgMOi54HJl8AIYzZBRuQZ_2100	0	0	0	0	0	0	0	known-item
95	2EbbVZFHlajLsYbEPLGwdn_1680	0	0	0	0	0	0	0	topical
60	0Lpbvam4xnXcgqhuQ5j43W_1980	1	2	2	2	1	1	2	topical
69	1gTfu8iKiTo7cPLwQwUk90_2160	0	0	1	0	1	0	0	topical
91	5Q3NOdklgSmwPdx2I600XH_480	0	0	0	0	0	0	0	topical
92	071dyNGVRmeQQUOS5qZ1CI_3120	0	0	0	0	0	0	0	topical
77	7cJoriHxtF8Qc4JgWmJSOw_600	3	3	3	3	2	1	3	topical
85	68DqzsGJlQa5OewZgTe9iH_540	3	3	3	3	3	2	3	topical
89	6JO7PFHlLtQgOxMXNXJLa1_3060	0	0	1	0	1	0	0	topical
78	6msnzyr053QvPyvEqdPoev_4440	1	0	2	0	2	0	0	topical
64	0fCXsRK9rs0q4og4NlCsJw_540	1	1	1	2	2	0	1	topical
107	4SzEifePldrWHYIU2aijkK_240	1	0	0	0	0	0	0	known-item
84	7tSxHXasBMqC0HckdleC1p_360	1	2	2	2	1	0	2	topical
82	1vYzhV56O8ozaghBUDgOjp_2100	2	2	2	0	2	0	2	topical
83	5sgsNoHyCJAHeHgq7jB7Od_2520	0	0	0	0	0	0	0	topical
75	6Qn5q3V2JqLECWMUzSnuyU_60	0	0	0	0	0	0	0	topical
84	3Ulq2WojuMk2SiY78ckUWW_900	0	0	0	0	1	0	0	topical
81	5Nriw9VH554YotSQ7bmCYc_1560	3	3	3	3	2	0	3	topical
82	7yG1Hd41F4oLCPUFuR68fa_420	0	0	0	0	1	0	0	topical
72	2ckjdUDntdG5IBex7w1lPF_300	0	0	0	0	0	0	0	topical
66	4FlQxGnyex90Epcwt2x4lg_300	1	0	1	0	1	0	1	topical
89	3l0Cx3g3b6lUnD17Aau40H_60	1	3	2	3	2	0	3	topical
60	105wsVKSJ3TrQUbZXnER4G_1800	0	0	0	1	1	0	0	topical
59	3touboUOGIdNulgq3c9Xw0_660	1	1	2	2	2	0	2	topical
78	40ooCcs9yxzAuGWamEptNC_180	1	1	1	2	1	0	1	topical
78	5IL12AZns9iGH8VGEFWaaN_0	3	3	3	3	3	1	3	topical
104	611IcUvNfWCaWzkBDXIFws_1560	0	0	0	0	0	0	0	known-item
98	0man1V91iDBGQSDfJjFxS2_1200	2	2	2	0	2	0	2	topical
74	58H2hb8xlt1mEM5j8Lf6Bh_1260	1	3	2	2	2	0	2	topical
67	2HSz7NaaTyt7AGkumtNDcD_900	0	0	1	0	1	1	0	topical
82	4oppuG5r3uhBxzyl3yeE5Z_1980	2	1	2	2	1	0	2	topical
104	114qkTybr0NkPIMRzDtmqT_60	0	0	0	0	0	1	0	known-item
94	47gkyUvsgKAf8WOH5tDmOd_1320	3	2	2	0	2	0	2	topical
92	71NgW6hRI67lEKXxwH5iWI_2640	0	0	0	0	1	0	0	topical
92	5mcHUWTJf3MP3k5OoBcHrI_660	0	0	1	0	2	0	0	topical
65	4dKdLGewjOyyAY64TWhKNO_1920	1	3	2	3	2	0	3	topical
72	4N7q4eFjC7UZKCyRJlksh4_420	1	0	1	0	1	0	1	topical
108	1Hg8Hw2EV6wjkNRMc7Pxcq_60	1	1	2	0	0	0	1	known-item
89	7HO7WXzOvufKTHbhbWyRfS_3960	0	1	1	0	1	0	1	topical
88	0B6tGx3oDEItdRcfdS29l7_3840	0	0	0	0	0	0	0	topical
64	2QHUgVuBiDdDtPYKyj90U5_1200	0	0	1	0	0	0	0	topical
91	4LJjvTdV1cufwU91PorxtB_120	0	0	0	0	1	0	0	topical
98	4z1B5CTvzEWXYpfM3NBRbu_1020	3	3	2	0	1	1	3	topical
82	29UoiYQzmVtlqGcaoNXEGZ_120	3	3	3	3	3	0	3	topical
71	452dcd47Ubrkyzw7E20oSY_180	2	1	2	0	2	2	2	topical
106	7snJua5V8EfZJoT4tdG59b_3240	0	0	0	0	0	0	0	known-item
104	4ZFsTkEO78StmYZUfWA8em_1380	0	0	0	0	0	0	0	known-item
91	7ow6bZmYDwjgrTMyeASXpM_60	0	1	2	0	0	0	0	topical
65	2rYZDpHUN8T4fajWp7JjFG_840	0	0	2	2	1	0	0	topical
84	1Lkj4siqboPWEZMemcbA3R_1380	0	2	1	2	1	0	2	topical
77	2owurB2V4jOSqSqWd7zMt1_120	2	1	2	2	1	0	2	topical
108	3Q5WRwym3dWmwbfyDpGAZv_2460	3	2	2	3	3	0	3	known-item
65	2phxenx6KEBBkhUcexj90P_780	0	0	0	0	0	0	0	topical
65	1HXboSdv4rJVwYqfxkP3az_0	1	1	1	3	2	0	1	topical
84	45JHwW8UjRy3nEqZNas9OI_660	1	1	2	2	1	0	1	topical
82	3UHnpDW4iKHjCownt0pCtU_3000	1	1	2	0	1	0	1	topical
